1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
40859.88349514562,42300.45324532453,52955.51502590673,49596.827309236956,60502.583253128,58161.77695167286,88016.82481751825,108099.96478873241,107857.65680473372,138313.63225806452,141751.2104055088,142448.08810572687,138804.08267997147,158965.82422145328,177487.61673414308,181058.58267716534,193273.73868706182,196918.12087227413,253222.03680981594,360873.0420168067,345740.00000000006,394953.48616600793,483948.046692607,464505.75652173907,591966.8988883006,574621.9068100358,598467.8888888889,577524.2990834538,638726.298188574,518882.08484848484,652967.2407152682,445387.2476656292,489375.0
39104.446601941745,40080.22882288229,52648.58860103627,49465.42971887551,56818.81809432146,57545.10037174721,87256.3795620438,106305.20422535212,102988.11834319527,129285.16774193548,140704.22035195105,138117.38032305433,138771.35281539557,155444.76124567474,176888.05398110664,179583.6587926509,186134.04206500953,194779.47912772585,248410.2969325153,354908.40336134454,333174.6666666667,388222.35573122534,475106.0856031128,459403.3956521739,590775.7501323451,573003.0681003585,597003.2777777778,568883.0101302459,629980.5963771481,511398.9445221445,637812.1668959192,436955.64962205425,488505.0
38792.36893203883,39415.92959295929,52484.41865284974,47411.477911646594,51296.48508180943,57513.092936802976,86766.17518248176,105757.47887323945,101443.21893491125,128500.08387096773,140602.33205814846,135694.94860499265,137714.17818959372,153843.12249134947,174722.1916329285,178102.7086614173,184483.3804971319,194125.72710280374,247639.7987730061,351990.85714285716,332980.00000000006,384100.9644268775,463146.21011673147,455677.3869565217,582768.3133933297,572037.8781362007,595174.2222222222,566361.0651230101,606252.7747329307,509215.3361305361,635000.3301237964,436271.647843486,486177.0
38031.67961165048,38867.81958195819,50654.756476683935,47238.58634538153,49166.221366698745,56651.02602230483,84155.94160583943,105452.28873239437,99446.10650887573,127516.87741935483,137052.052027544,132711.16005873715,137167.58945117603,146333.85190311418,173918.12685560057,175264.3464566929,181315.22243467174,192801.05669781932,247377.80122699385,348960.3025210084,332582.6666666667,367107.19367588934,462023.09727626457,447858.5086956521,560548.5272631021,571780.4157706093,589757.6666666666,556690.8403280269,599546.0659544821,507930.8606060606,619310.4704264099,432765.8835037795,478763.0
38017.747572815526,38865.293729372934,50519.13782383419,47123.32530120482,48905.46294513955,55082.66171003717,83112.68613138687,105050.08450704227,95024.89940828402,123274.83225806452,134814.02295332824,132207.11894273126,136355.88880969348,142657.0740484429,173642.358974359,172177.40157480314,180138.6870618228,183748.66542056075,245804.40736196315,329358.85714285716,330782.6666666667,363767.557312253,459014.9416342412,441834.00434782606,545636.0741132875,570751.7419354839,567442.2777777778,552907.3690303906,584518.0901068276,497093.0983682984,604914.413571756,432315.66740773676,477173.0
37948.087378640776,38749.10451045104,50176.52227979274,46104.417670682735,48604.92781520693,54297.41263940521,82831.97080291972,104037.50000000001,91428.54437869822,122528.6322580645,134127.15531752104,127542.63142437591,126343.823235923,141996.0802768166,167721.09581646425,171193.61679790023,179906.01402166983,173484.615576324,245756.51533742328,319838.5882352941,329382.6666666667,362844.4901185771,455188.700389105,435461.3565217391,538292.2773954474,570582.4516129033,564107.6111111111,552897.4008683068,573688.6056665117,486505.8088578089,593453.3626776708,420551.8577145398,474295.0
37675.01941747572,38307.0803080308,49193.88186528497,45200.77108433736,47475.71126082772,53388.40148698885,80787.35766423358,103855.59859154931,90613.39644970415,119951.18709677419,131228.60902830912,126192.34067547724,124285.11475409835,140241.9044982699,165288.76113360326,170521.6902887139,179206.53154875716,172762.1981308411,245143.77914110426,305321.14285714284,320685.3333333334,352589.62845849805,439189.4474708171,432613.8173913043,535902.6871360508,570307.3548387097,562202.25,551850.7438494934,543466.2926149558,477097.0256410256,588571.8624484182,409700.7309915518,474130.0
36769.43689320388,37933.25412541254,48917.886010362694,44836.54618473896,46591.78440808469,50452.25278810409,79371.21167883213,103505.94366197185,88315.45562130178,118108.83225806452,131167.1247130834,120749.03377386197,122385.14611546684,139514.17577854672,163772.03778677466,170056.16272965877,172747.29381771828,172347.3445482866,243570.3852760736,288471.86554621847,315301.3333333334,352225.32806324115,424928.46692607,426791.4608695652,515047.86024351505,557373.1039426523,559243.4166666666,522752.57115291845,533374.7700882489,473757.3892773893,586900.1302154975,409026.93819475325,468298.0
36638.47572815533,36965.85258525852,45924.758549222795,44523.03614457832,46474.66410009624,50339.15985130111,79285.32116788322,101165.47887323945,87544.94674556212,117314.49032258065,130951.05126243307,116099.71806167401,122345.87027797574,136840.01107266435,159963.9622132254,168276.91338582675,171572.22179732312,172330.17819314642,242509.717791411,271670.82352941175,311626.6666666667,351976.41106719367,408407.2217898832,421368.40869565215,514458.3631551085,543992.1146953405,536355.1666666666,510830.64930053055,529877.9823502089,465163.17762237764,575290.6446584135,406725.8337038684,454276.0
35136.60194174757,36624.862486248625,44827.91295336787,43928.28915662651,45610.62560153994,50283.68029739777,78910.33576642336,98030.71126760564,86952.99408284023,115299.93548387097,128059.53175210407,115757.50954478708,120215.15609408409,130856.11072664359,157373.6032388664,163959.10761154853,170812.74187380495,170295.96510903427,242071.64662576685,267620.4369747899,310380.00000000006,351597.8498023716,407396.420233463,396935.97391304345,491415.7120169402,534175.6272401434,517494.02777777775,505903.0545103714,522022.7403622851,442037.2662004662,564785.4708849151,405504.8394842152,448960.0
34453.932038834944,35245.74697469747,42976.83730569948,43713.903614457835,44715.64966313763,48982.04460966543,74848.34306569344,94277.47887323945,86733.68047337278,112648.4258064516,128056.0183626626,114589.2804698972,119185.80185317175,127695.73425605535,154416.07017543862,159120.03149606296,169852.78266411726,169217.34579439252,237326.11042944784,264238.4537815126,293232.00000000006,342852.0474308301,395488.8715953307,385488.41739130433,489329.98623610375,496994.06451612903,513979.4166666666,495275.8861553304,514445.83372039004,437589.7696969697,552718.0486015589,401156.8341485105,441019.0
34437.213592233005,35061.359735973594,41213.794818652845,42515.188755020084,44549.91337824831,46301.95539033457,73966.39416058395,93596.35915492958,86104.85207100591,112415.12258064515,126724.44376434585,113871.1483113069,115667.34141126157,125514.13702422145,151202.90958164644,158002.16272965877,168057.2492033142,168838.2554517134,235994.99386503064,261637.88235294117,291530.6666666667,332291.2252964427,392257.3696498054,374774.5826086956,489075.9555320275,494997.8494623656,506028.8333333333,488341.36806560535,512396.1764979098,423067.70349650347,537598.7675378267,390667.105380169,427678.0
33595.71844660194,34902.23102310231,39519.751295336784,41736.02409638555,43224.02309913378,45890.126394052044,71942.72992700731,92953.64084507043,86031.10059171598,110532.03225806452,125909.33741392504,109936.5932452276,113120.95794725587,123133.92387543252,150257.86234817817,157794.25721784774,166823.64308476736,166578.01869158878,235335.77423312882,257799.73109243697,284577.3333333334,322221.7549407115,365716.17120622564,373396.98260869563,483273.35944944416,493075.6989247312,501035.94444444444,472491.9903521466,492393.356247097,419668.12494172493,527022.0082530949,389707.46109381947,414257.0
32876.82524271844,34619.33553355335,35953.21865284974,41399.46184738956,40762.286814244464,43171.628252788105,67017.64233576643,92848.54225352114,84462.91124260354,107623.14838709678,122987.95409334355,109710.70190895742,111867.40413399856,119220.39584775086,147205.82456140354,155795.0498687664,159081.0452517527,164304.90716510903,227670.23312883434,256632.43697478992,282332.00000000006,320239.49407114624,359413.97665369645,366828.4260869565,481053.9332980413,491915.3548387097,499595.25,467793.6632899179,488443.34045517875,409775.52261072263,523517.4763869784,378835.9164072921,399364.0
32862.89320388349,34248.03520352035,35796.186528497405,38967.45381526105,40117.020211742056,40672.91449814126,60255.33576642336,92468.57042253522,76625.84615384616,106402.93548387097,120375.74904361134,108567.75917767988,109149.18888096933,118769.14048442907,145792.90148448045,154888.0997375328,154604.6500956023,162013.19875389407,227198.35582822084,255370.05042016806,280124.00000000006,314370.49802371545,359167.6575875486,347699.252173913,454808.5505558496,473526.1935483871,490889.5833333333,460520.2276893391,485223.8216442173,402550.3477855478,509032.99037138926,368160.38417074253,396801.0
31569.999999999996,33846.42464246424,35160.92020725388,38096.080321285146,40050.72569778633,40051.970260223046,58126.92700729927,91555.02112676058,71106.13017751479,103762.53548387096,119534.2922723795,108427.84140969162,105558.72273699215,118408.45397923875,143668.86909581648,149649.78477690287,152519.37284894838,161415.23738317756,217884.76564417177,251806.1512605042,279844.00000000006,313324.26877470355,358079.0038910506,344957.77826086956,433849.19428268925,471591.1111111111,484287.44444444444,453206.9194404245,485093.7185322805,390650.75244755246,480935.6772122879,366288.05691418407,393340.0
31550.495145631063,32997.73817381738,35129.9896373057,37605.06827309237,39854.051973051006,39194.17100371747,57913.24817518249,90633.38732394367,69865.94082840237,101960.91612903225,118766.61667941853,108126.09104258443,103801.12900926585,117809.42837370242,141978.62887989206,147209.15485564302,150122.4015296367,159906.02866043613,216911.4306748466,251161.17647058822,272309.3333333334,308671.33596837946,350124.046692607,338178.33913043473,421317.82318687136,470885.7347670251,481187.3888888889,446572.5537867824,474782.5137018114,389192.87272727274,463594.0871160018,361440.8323699422,390059.0
31388.883495145627,32227.35313531353,34830.20103626943,37236.23293172691,39434.186717998076,34049.5092936803,57760.321167883216,87132.7957746479,66252.11834319527,98553.94838709677,118359.06350420813,107495.61820851688,101729.32858161083,117791.95017301038,141278.36437246966,146867.1653543307,147157.64945825364,158712.96697819314,212519.45030674845,249229.00840336134,270630.6666666667,307245.2490118577,346699.8287937743,330582.8217391304,420584.9020645844,467476.41577060934,462370.6666666666,442918.6685962373,474006.16070599156,379094.7543123543,445051.33425034385,352810.1591818586,377559.0
31087.951456310675,31727.23432343234,32712.64663212435,35887.678714859445,39425.347449470646,33543.79182156134,55619.343065693436,86657.8309859155,66166.72189349112,95030.32903225806,117960.29380260139,105911.0073421439,99488.96935138987,116574.83183391002,137388.17813765185,142016.0367454068,146114.2791586998,158017.72959501558,212278.581595092,247529.74789915967,268480.00000000006,286058.7826086957,344531.45525291824,326130.57826086954,420301.70037056645,449857.29032258067,450791.5833333333,440250.523878437,473552.93265211326,357481.3128205128,444431.27739569003,352109.8230324589,366651.0
29547.067961165045,30403.68756875687,32481.856994818652,35624.88353413655,37213.32050048123,33353.88104089219,55432.89781021899,85709.92253521127,65772.73372781064,93402.76129032258,117238.2922723795,104656.8046989721,98025.94440484674,116137.87681660899,135725.8245614035,141023.2125984252,144921.64690885914,157595.72336448598,210150.20368098156,246697.34453781514,265320.00000000006,284421.37549407117,340179.3929961089,321043.1913043478,386236.06140815245,447250.9247311828,442146.27777777775,432289.2850940665,469185.947050627,357325.034965035,442403.7230628152,347187.0520231214,363685.0
28504.951456310675,30307.70517051705,32032.174093264246,35611.05220883535,36333.813282001924,30302.50557620818,53700.42335766424,85089.43661971831,65349.63313609467,88425.62580645162,115850.50344299925,101145.3744493392,96116.15680684247,115035.16124567474,134943.44939271256,138719.67979002625,144074.36583811344,152726.20062305295,208609.20736196317,243821.14285714287,257946.6666666667,279981.05928853754,336124.700389105,321041.94347826083,383525.5902593965,439902.0788530466,440518.80555555556,418608.53642064636,464172.7115652577,352282.3981351981,430781.6047684548,340255.1534015118,359765.0
27855.71844660194,28890.701870187015,31261.289119170982,33988.17670682731,35924.997112608275,30001.63568773234,50245.94890510949,79636.43661971831,65246.76923076923,87185.04516129033,115407.81637337415,100798.10866372981,95561.38560228082,111822.35017301037,126887.30904183537,136003.3490813648,140963.27852135117,149803.62866043614,202784.69202453987,235639.0588235294,254725.33333333337,277363.5415019763,315049.7431906615,318712.252173913,366228.40868184227,437245.1612903226,435625.0,397638.846116739,414677.0088248954,350456.3020979021,430139.44062356715,334649.401511783,359112.0
27003.07766990291,28668.426842684265,30549.886010362694,33570.931726907635,35122.83349374398,29572.736059479554,50103.49635036497,74634.14788732395,62944.94674556213,86749.91612903225,112762.23412394799,99823.74155653451,95058.98218104061,108979.75916955016,125994.93657219975,135650.81364829396,140901.8177182919,146760.892211838,199798.4834355828,230812.7731092437,254662.6666666667,274963.82608695654,305565.82101167314,295097.14347826084,365022.6744309158,435241.89247311826,432194.6666666666,393616.13892908825,412084.5443567115,349580.71794871794,425826.41357175604,324093.3143619386,348770.0
25966.53398058252,28314.807480748073,29928.895336787562,33257.421686746995,34486.40615976901,28776.81784386617,49441.51094890512,74130.88732394367,62467.50295857988,85885.21290322581,111708.21729150729,97832.86343612334,94504.21097647896,106057.72179930795,125801.27935222673,135225.96325459317,138272.17335882728,143210.31775700935,199618.18404907975,228325.2100840336,243634.6666666667,273876.11067193677,304339.3307392996,280248.01304347825,363888.65219692956,432366.3082437276,430389.52777777775,389411.7896767969,409581.6590803529,341025.04055944056,419652.1632278771,318631.5091151623,346216.0
25598.728155339802,27870.257425742573,29679.071502590672,32192.40963855422,34322.87969201155,28770.416356877322,49133.562043795624,73328.5,62085.159763313604,82674.51612903226,102829.88217291508,97413.11013215859,90085.67925873128,106048.18823529412,120956.75033738193,130587.25984251968,138068.76736775014,142057.31090342678,197702.50306748465,223614.68907563025,239346.6666666667,272114.2450592886,289940.51361867704,277819.7434782609,356879.10640550556,422665.0322580645,407610.61111111107,376001.2889532079,404211.17324663256,334711.84335664334,418360.46584135713,315827.1018230325,344332.0
25565.291262135917,27551.999999999996,28310.988601036268,32167.052208835346,33885.33589990375,27406.899628252788,48662.21167883212,69967.3661971831,60348.11834319527,74231.16129032258,102703.4001530222,97301.85022026431,90075.86029935851,105811.43806228373,119725.09041835359,126328.20997375327,138049.74378585085,137409.52024922118,196682.68466257668,212789.31092436975,227577.33333333337,267095.7154150198,288209.8988326848,275412.6869565217,349019.9555320275,418813.67741935485,401396.8333333333,370199.8186203569,403926.4393869019,328750.8065268065,412145.1591013296,313930.2730102268,335848.0
25392.53398058252,26145.100110010997,28070.681865284972,31450.12851405623,33277.63618864292,27161.509293680298,47908.051094890514,69646.00704225352,59536.85207100592,74210.7935483871,100463.61438408571,94142.74302496329,88277.35424091232,101000.1660899654,119258.76383265859,118670.35695538057,129947.1612492033,131738.90093457943,187819.84294478525,209604.40336134454,226093.33333333337,266084.4901185771,284114.36575875484,275329.0826086956,336514.10905240866,417921.376344086,363985.4722222222,369896.3434635793,387746.7310729214,323130.15571095573,390284.2072443833,308208.1387283237,335076.0
25339.592233009706,26013.755775577556,26269.570984455957,31067.46184738956,31273.33205004812,26047.65055762082,45561.77372262774,69363.04929577466,58760.52071005917,73036.87096774194,95550.13925019129,90494.7665198238,85220.38488952244,97706.31972318339,111074.03508771931,117737.79527559054,129928.137667304,129241.19626168224,180520.53496932515,202637.8487394958,225989.33333333337,255646.8300395257,281011.766536965,272102.2043478261,322610.48597141344,404593.29032258067,362481.0,358197.04389773274,378054.04923362745,321228.06153846154,379871.6735442457,307439.40240106714,300254.0
25216.990291262133,25836.94609460946,25436.82487046632,27900.08835341366,30921.97112608277,25091.695167286245,45260.1094890511,68993.18309859156,58665.420118343194,72129.58064516129,95527.30221882174,84522.1321585903,85172.92658588737,95936.25467128027,105400.65317139003,116850.43044619421,126424.87189292542,127484.50591900312,177647.0134969325,200766.3193277311,218937.33333333337,254249.2648221344,272788.79377431906,270965.4347826087,320973.2641609317,383605.9928315412,351187.77777777775,350030.9040038591,369284.88620529487,317916.25547785545,375597.5974323705,305662.01867496665,287506.0
25138.970873786406,25546.473047304728,25351.170984455955,27867.81526104418,29443.603464870066,24938.059479553904,43301.38686131388,68647.57042253522,58477.159763313604,71655.56774193548,93510.61667941853,83768.59911894273,82693.63934426228,95589.86851211073,104863.06072874495,112537.14435695537,122383.09241555129,122142.90841121496,173263.48466257667,194884.36974789915,211212.00000000003,254197.4071146245,259125.10505836573,270230.46521739126,317010.8713605082,381442.8387096774,341704.25,344141.9353593825,362538.719925685,303049.5216783217,339115.3049060064,303019.93419297464,283385.0
24938.349514563102,23972.866886688666,23787.987564766838,27561.22088353414,27764.142444658322,23540.40148698885,42631.02189781022,68166.54225352114,57355.36094674556,71442.63225806452,90083.3052792655,83269.61527165932,82354.88524590163,94814.47197231834,103538.44534412956,110843.76902887138,121126.07265774377,121909.73208722741,171323.85766871163,194432.33613445377,205149.33333333334,250894.07114624509,244280.8715953307,268127.87826086953,313663.5002646903,380847.97132616484,341354.6111111111,337372.44573082484,360590.37250348344,294567.7016317016,335476.02384227415,298173.73054690973,277632.0
24704.29126213592,23846.574257425742,21679.950259067355,26302.5702811245,24796.358036573627,23474.252788104088,42396.39416058394,67978.57746478874,56144.28402366864,70526.08387096773,88574.30451415456,80971.92951541851,80327.27013542409,88067.88650519031,102326.92577597842,110412.89238845144,119541.2619502868,114339.36947040498,167219.22944785273,191725.64705882352,205004.00000000003,248577.32806324112,239687.59533073928,262264.34347826085,313213.78083642136,363925.9928315412,328486.30555555556,331440.2817173179,332884.80817464,294394.29743589746,327824.7959651536,296386.13783903955,269980.0
24372.708737864075,22568.492849284925,21506.26321243523,25827.694779116468,24184.238691049086,22332.654275092937,41388.751824817526,67527.8661971831,55983.19526627219,66867.29677419354,87968.24483550116,80285.82672540382,78991.89166072701,87184.44290657439,101290.47233468287,106099.60629921258,118310.58253664753,113180.64049844237,160980.5889570552,190347.49579831932,201497.33333333334,243692.3320158103,229893.54085603112,260547.33478260867,301417.7617787189,346632.51612903224,322626.7222222222,319291.30728412926,324652.05387830926,284555.2149184149,323900.2255845942,296275.8808359271,259604.0
23773.631067961163,22490.191419141913,21461.056994818653,24469.91967871486,22195.403272377283,21534.60223048327,40659.729927007305,67489.4647887324,55672.66272189349,65845.2064516129,87300.70084162205,79222.11453744494,78175.28153955808,86467.83667820069,98213.64642375169,103033.75328083988,116506.26896112172,112345.21121495328,158235.24907975458,189389.6806722689,198928.00000000003,233944.37944664032,228956.7626459144,242443.87391304347,301325.3869772366,328399.7132616487,314842.4166666666,312766.5914134105,321008.10032512766,282551.4331002331,320491.4919761577,295747.0555802579,258589.0
23311.087378640776,22432.096809680967,21011.374093264247,23437.180722891568,22102.590952839266,21321.21933085502,40136.00729927008,64188.9647887324,55412.59171597633,61982.74193548387,86160.60596786535,77610.5315712188,77949.4454739843,85107.71487889273,98137.73279352229,102717.37532808397,115751.17909496493,109452.68037383177,154124.98650306746,181582.4537815126,190997.33333333334,233931.41501976285,224764.233463035,241552.9260869565,295645.5521439915,323919.39784946234,311752.6111111111,308558.9194404245,312688.9660938225,281593.42843822844,318574.47409445205,290945.77145397954,247561.0
23099.32038834951,22323.48514851485,20851.962694300517,21719.791164658636,21952.323387872955,21118.50557620818,38646.540145985404,63127.87323943662,53508.63905325444,61547.6129032258,80187.84391736802,72556.63436123347,77271.937277263,83785.72733564013,97333.66801619434,97973.21259842519,113588.34416826002,107505.72959501558,150333.06503067483,174133.5462184874,189664.00000000003,227017.4861660079,216090.73929961087,240228.98260869563,290880.9571201694,321731.55555555556,301483.25,308184.55957549444,309698.72735717596,275723.37529137527,315043.6240256763,285372.68830591376,242354.0
22112.932038834948,21489.953795379537,20837.687046632123,21705.95983935743,21671.676612127045,20512.49814126394,38053.686131386865,53487.0985915493,53491.17159763313,54861.438709677415,76154.4728385616,69534.07342143905,75558.52886671417,82641.69965397923,92092.52901484481,97617.66404199474,113579.56405353728,107218.19314641744,143660.57914110427,167792.67226890757,188645.33333333334,226937.1067193676,207653.3540856031,237030.80434782608,284616.4870301747,317827.29749103944,290641.02777777775,306098.998552822,308729.35253135156,274375.7463869464,302257.1884456671,275816.0604713206,238648.0
21828.71844660194,20873.645764576457,20547.41554404145,21699.04417670683,21353.462945139556,20049.45724907063,36105.43795620438,48703.09154929578,53479.52662721893,53365.335483870964,75560.71002295334,68939.00146842877,72256.08553100498,81880.60346020761,91757.88933873146,97470.02099737532,108902.68961121733,105115.31464174455,140632.11288343556,165492.53781512604,177124.00000000003,223944.91699604745,205061.2607003891,219676.03913043477,283020.5907887771,317072.5448028674,288239.1111111111,302580.23733719246,307951.93311658147,268369.7529137529,298401.045392022,256857.98132503335,230220.0
20034.27184466019,19570.305830583056,20131.04248704663,21452.38554216868,20809.8479307026,19944.899628252788,35194.16058394161,47318.61971830986,51385.37278106509,51897.0064516129,69558.08416220352,68059.03671071953,67441.5224518888,81532.62837370242,89624.56140350878,97174.73490813647,108593.92224346717,102797.85669781931,138198.07116564416,162812.03361344538,171601.33333333334,219669.24901185773,201296.28015564202,214990.452173913,280161.8337744838,317067.8422939068,286866.75,297056.7679691268,307545.62749651645,260538.7337995338,283010.16047684546,234559.5233437083,218117.0
19730.55339805825,19451.590759075905,19279.2621761658,20133.79919678715,20732.504331087584,18828.907063197024,34368.77372262774,43913.02112676057,51016.61538461538,50243.51612903226,68191.37566947208,67765.71512481644,66922.75409836065,80364.76678200692,85680.15114709853,96939.71128608922,99215.29636711281,100684.96448598131,136988.09325153372,160959.79831932773,169882.6666666667,208486.13438735178,199985.55642023345,207142.87391304347,279955.20592906297,315932.1863799283,286128.75,292564.4495899662,303010.14770088246,257509.51235431235,272522.8830811554,229728.63317029792,214339.0
18922.495145631066,19378.341034103407,19017.541968911915,19363.85542168675,19130.386910490855,18306.118959107807,33822.00729927007,43656.33802816902,50461.53846153846,49649.14838709677,65577.41392501914,65491.62995594714,64206.17533856022,80278.96470588235,83836.53441295547,93717.17585301836,98341.67495219884,100122.76635514018,131187.52392638035,159705.6806722689,169789.33333333334,203134.41897233203,197406.22568093383,199220.42608695652,279452.00635256746,301089.89247311826,267545.5,285303.19729860104,300995.6823037621,256497.98787878788,240426.2558459422,221527.75811471767,206768.0
18808.252427184463,18903.480748074806,18781.99378238342,19084.923694779118,17665.278152069295,17697.977695167287,33174.686131386865,43341.04225352113,50403.313609467456,49415.84516129032,64064.89977046673,65402.284875183555,64160.353528153944,73362.36401384082,83247.81646423753,93408.33070866141,97239.7705544933,98863.90031152648,130770.58159509201,158979.3949579832,162140.00000000003,201764.07905138342,197130.55252918287,198029.99999999997,271772.74325039703,294002.03584229393,262815.69444444444,283161.1500241196,288322.35949837434,218190.64615384614,227297.68363136175,216538.62872387728,200049.0
18735.805825242714,18605.4301430143,17973.04041450777,18879.75903614458,17422.198267564967,16795.368029739777,32200.562043795624,39949.59154929578,47684.21301775148,49188.096774193546,61747.81943381791,64058.73715124816,63726.68282252316,73025.51141868511,82098.26720647774,92900.61942257217,97075.87507966858,97471.99501557632,125058.75337423311,158335.79831932773,159501.33333333334,197964.20553359686,196691.51750972762,192319.94782608695,263048.1863419799,289779.18279569893,250446.22222222222,279306.79401833087,287788.08360427304,216840.87645687646,211893.11325080236,212309.04757670077,193686.0
18195.2427184466,18375.577557755772,17021.330569948186,18368.000000000004,16739.36477382098,16626.795539033457,32185.897810218983,36796.633802816905,47441.60946745562,49099.21935483871,60386.381025248666,63994.67841409692,63191.54953670705,72140.47889273356,80398.7314439946,90833.61679790025,95874.46271510515,97031.39190031153,124989.73251533741,156589.6806722689,153946.6666666667,192692.8695652174,192537.27626459143,188420.49130434782,259751.86447856008,272918.3369175627,248244.75,275233.1384466956,280816.9029261495,213420.96037296037,210107.68638239338,210764.42863494888,192198.0
17771.708737864075,17511.73597359736,16938.055958549223,17805.526104417673,16704.00769971126,15875.687732342007,30840.978102189783,36746.10563380282,47243.6449704142,47710.50967741935,59778.56465187453,63219.23054331865,63114.63435495366,62211.27197231833,76293.19838056681,90316.86614173227,95110.59273422562,95208.89719626168,123006.43926380367,156254.7899159664,146961.33333333334,183551.65217391305,184361.5252918288,187910.1304347826,255790.6871360508,271394.72401433694,237957.16666666666,271322.2961890979,274371.4667905248,212545.37622377623,198851.91746905088,200958.70164517564,191746.0
17506.999999999996,16319.533553355333,16926.159585492227,17752.506024096387,16098.51780558229,15553.479553903346,30782.321167883216,36052.85915492958,46830.248520710054,47073.55483870968,59729.37719969396,63025.36857562408,62842.97647897362,60673.19031141868,73724.52901484481,90017.06036745406,95100.34926704907,94806.9183800623,121837.31042944784,155736.6050420168,143932.00000000003,182720.6324110672,181939.17509727625,178915.8,249376.71572260454,251742.93906810036,236841.05555555553,258694.84997588035,266545.0181142591,210941.9226107226,198698.2191655204,195492.8128056914,189907.0
16757.45631067961,16263.964796479646,16738.19689119171,17618.803212851406,15371.487969201155,15256.877323420074,29162.97080291971,34541.056338028175,46337.27810650887,45284.89677419355,56651.64804896711,61310.95447870778,59167.412687099066,59254.27820069204,73648.61538461539,89253.23359580051,91907.31421287444,94630.96323987539,118727.14601226992,155682.85714285713,139646.6666666667,172257.04347826086,177856.4046692607,168369.17391304346,242567.72048703016,246456.14336917564,235837.69444444444,253693.04775687406,264692.64839758474,196331.0135198135,194356.7684548372,192331.09115162294,188378.0
16623.708737864075,16147.775577557755,16685.85284974093,17466.658634538155,15358.22906641001,14947.472118959107,28071.53284671533,33619.42253521127,45128.142011834316,41244.67741935484,55922.61973986229,59690.94273127753,55608.03991446899,58652.07474048443,73489.04183535764,88022.37270341207,81880.42319949012,93805.5476635514,111047.5190184049,154649.243697479,137738.6666666667,171341.75494071146,162527.19066147858,168337.97826086954,232135.44520910535,243825.08960573477,231954.0833333333,238548.08683068014,261572.30654900134,196283.9160839161,182833.60660247592,190751.76167185415,185479.0
16303.271844660192,15910.345434543453,16626.370984455956,17388.281124497993,15026.756496631375,14815.17472118959,27026.182481751828,32517.908450704228,43996.63905325444,40885.46451612903,51936.67941851569,59254.331864904554,55593.31147540983,55374.11764705882,71172.90148448043,86169.30183727034,81365.32313575526,93774.07601246105,110653.11411042944,153519.15966386555,132198.6666666667,168744.98023715414,159864.9027237354,167593.0260869565,231160.6479618846,243318.394265233,218819.27777777778,236558.8847081524,259662.35020901065,193478.40745920746,166948.99220541035,190672.13161405068,174433.0
16253.116504854366,14541.333333333332,16462.201036269427,15961.349397590364,14584.793070259864,14290.25278810409,26615.58394160584,32218.781690140848,43851.07692307692,38883.87096774193,51414.94108645754,57856.83994126285,51467.71204561653,55374.11764705882,68554.65587044535,85828.81889763779,79386.87061822816,89870.16074766355,108599.39141104293,151937.04201680672,129250.66666666669,167913.96047430832,157425.96108949414,161431.26086956522,224990.98358920062,235020.81720430107,213259.22222222222,224160.70622286538,256359.65071992564,178380.46806526807,157247.04997707473,187345.02445531348,169439.0
16021.844660194172,13394.596259625961,16440.787564766837,15827.646586345383,13316.358036573627,14281.717472118959,25859.328467153286,31188.007042253525,43581.30177514793,38306.16774193548,50513.75669472074,56004.19383259912,50400.7184604419,54268.22422145328,68176.63697705803,85309.05511811022,79386.87061822816,89626.9707165109,107261.23190184048,143986.48739495798,125796.00000000001,142135.49407114624,155851.05058365758,157340.88695652172,201990.8734780307,233025.77777777778,208884.75,223184.93391220452,242578.31862517414,176513.69696969696,155569.0013755158,183249.1809693197,167581.0
15612.2427184466,12712.616061606159,16150.516062176164,15645.534136546186,13263.322425409047,13539.144981412639,25551.3795620438,28400.873239436623,43076.686390532544,37604.4064516129,50197.55164498853,55933.39207048458,49978.50320741268,53278.32249134948,65265.58164642376,84534.68241469815,74028.07393244104,88887.38691588785,105086.37055214723,141763.5294117647,121278.66666666669,141454.86166007907,140329.1206225681,157070.10869565216,200805.80201164636,232131.12544802867,200133.52777777778,211464.59044862515,242185.87645146303,169549.69883449882,148366.23567171022,182463.08937305468,154111.0
15032.66990291262,12356.470847084707,16102.930569948185,15279.004016064258,12635.734359961501,13451.657992565055,25088.40875912409,27786.450704225354,41650.1775147929,36604.53548387097,49252.44988523336,54310.00881057269,49719.937277263,51640.1384083045,64695.45479082322,84103.80577427821,73791.0108349267,87481.17632398754,103443.95582822085,127891.05882352941,120516.00000000001,130341.75494071147,138828.23346303502,154811.54347826086,199863.8221281101,229474.20788530467,198934.27777777778,205479.26290400384,231857.6089177891,167716.11002331003,140627.63136176066,181783.17118719433,152376.0
